"";"V1"
"1687";196,585
"1688";196,7675
"1689";196,9026
"1690";196,9499
"1691";196,9922
"1692";197,0011
"1693";197,0747
"1694";197,1981
"1695";197,2047
"1696";197,2827
"1697";197,3391
"1698";197,8455
"1699";198,1582
"1700";198,3964
"1701";198,9206
"1702";199,001
"1703";199,0919
"1704";199,2965
"1705";199,6363
"1706";199,9182
"1707";200,0398
"1708";200,0447
"1709";200,0619
"1710";200,08
"1711";200,1714
"1712";200,2027
"1713";200,2092
"1714";200,391
"1715";200,4125
"1716";200,4175
"1717";200,5258
"1718";200,74
"1719";200,8663
"1720";200,8756
"1721";201,0066
"1722";201,0494
"1723";201,071
"1724";201,1387
"1725";201,2276
"1726";201,2542
"1727";201,2924
"1728";201,6422
"1729";202,5824
"1730";202,724
"1731";202,8759
"1732";203,0026
"1733";203,4764
"1734";203,4816
"1735";203,5045
"1736";203,8764
"1737";204,2879
"1738";204,4107
"1739";204,4384
"1740";204,505
"1741";204,579
"1742";204,5953
"1743";204,5975
"1744";204,6025
"1745";204,6129
"1746";204,6307
"1747";204,6859
"1748";204,6898
"1749";204,6972
"1750";204,7599
"1751";204,8723
"1752";204,9349
"1753";205,03
"1754";205,3274
"1755";205,4406
"1756";205,6264
"1757";205,6446
"1758";205,697
"1759";205,7173
"1760";205,7866
"1761";205,8033
"1762";206,2095
"1763";206,2142
"1764";206,2761
"1765";206,2889
"1766";206,2906
"1767";206,3321
"1768";206,3576
"1769";206,4402
"1770";206,5115
"1771";206,5431
"1772";206,5499
"1773";206,879
"1774";206,9966
"1775";207,0869
"1776";207,1249
"1777";207,1342
"1778";207,1791
"1779";207,1858
"1780";207,1963
"1781";207,2702
"1782";207,4446
"1783";207,5576
"1784";207,6199
"1785";207,9712
"1786";208,0101
"1787";208,4131
"1788";208,4683
"1789";208,4942
"1790";208,5568
"1791";208,5813
"1792";208,6984
"1793";208,9646
"1794";209,045
"1795";209,1421
"1796";209,263
"1797";209,358
"1798";209,5967
"1799";209,7132
"1800";209,7775
"1801";209,7903
"1802";209,8433
"1803";209,9756
"1804";210,0399
"1805";210,0685
"1806";210,1003
"1807";210,3447
"1808";210,5261
"1809";211,2934
"1810";211,4499
"1811";211,4715
"1812";211,5546
"1813";211,5793
"1814";211,7359
"1815";211,7819
"1816";211,9524
"1817";212,1629
"1818";212,6619
"1819";212,7774
"1820";213,1635
"1821";213,3853
"1822";213,551
"1823";213,5828
"1824";213,6141
"1825";213,637
"1826";213,6527
"1827";213,9024
"1828";214,4544
"1829";215,0275
"1830";215,0941
"1831";215,3091
"1832";215,6945
"1833";215,7627
"1834";215,7809
"1835";215,8229
"1836";215,9363
"1837";215,9473
"1838";215,9841
"1839";216,0018
"1840";216,0268
"1841";216,0616
"1842";216,2432
"1843";216,2492
"1844";216,3394
"1845";216,5582
"1846";216,5653
"1847";216,6445
"1848";216,6491
"1849";216,6649
"1850";216,6733
"1851";216,6943
"1852";216,6998
"1853";217,4033
"1854";217,4955
"1855";217,6125
"1856";217,6259
"1857";217,6581
"1858";217,6849
"1859";217,701
"1860";217,7459
"1861";217,7524
"1862";217,8553
"1863";218,0767
"1864";218,1957
"1865";218,2052
"1866";218,2149
"1867";218,2442
"1868";218,2683
"1869";218,4721
"1870";218,534
"1871";218,7204
"1872";218,7693
"1873";218,7942
"1874";219,0076
"1875";219,0137
"1876";219,0318
"1877";219,2456
"1878";219,2689
"1879";219,3692
"1880";219,4103
"1881";219,5116
"1882";219,6264
"1883";219,7448
"1884";219,8595
"1885";219,8789
"1886";220,525
"1887";220,5526
"1888";220,6432
"1889";220,727
"1890";220,7523
"1891";220,7588
"1892";220,7829
"1893";220,8018
"1894";220,8357
"1895";220,8477
"1896";220,868
"1897";220,8943
"1898";220,8969
"1899";220,9046
"1900";220,914
"1901";220,9198
"1902";220,9369
"1903";220,9839
"1904";221,0316
"1905";221,0453
"1906";221,2173
"1907";221,2549
"1908";221,2616
"1909";221,2832
"1910";221,5503
"1911";221,854
"1912";221,8712
"1913";222,0501
"1914";222,068
"1915";222,0997
"1916";222,2497
"1917";222,2667
"1918";222,283
"1919";222,2969
"1920";222,3
"1921";222,3144
"1922";222,3189
"1923";222,3418
"1924";222,3738
"1925";222,3854
"1926";222,3878
"1927";222,4908
"1928";222,4962
"1929";222,608
"1930";222,6126
"1931";222,6493
"1932";222,6881
"1933";222,8142
"1934";222,9499
"1935";222,9858
"1936";222,9896
"1937";223,0444
"1938";223,0885
"1939";223,1981
"1940";223,2261
"1941";223,3453
"1942";223,4349
"1943";223,6471
"1944";223,6563
"1945";223,8072
"1946";223,8186
"1947";223,8338
"1948";223,9083
"1949";224,0136
"1950";224,0196
"1951";224,2503
"1952";224,3023
"1953";224,3242
"1954";224,3358
"1955";224,3606
"1956";224,3921
"1957";224,4121
"1958";224,5599
"1959";224,6452
"1960";225,3343
"1961";225,4205
"1962";225,6829
"1963";225,6987
"1964";225,7936
"1965";225,8665
"1966";225,9639
"1967";226,0475
"1968";226,0621
"1969";226,1112
"1970";226,3655
"1971";226,5769
"1972";227,013
"1973";227,0182
"1974";227,1847
"1975";227,1956
"1976";227,361
"1977";227,4311
"1978";227,7531
"1979";227,8129
"1980";227,9612
"1981";228,333
"1982";228,3735
"1983";228,4608
"1984";228,4739
"1985";228,4981
"1986";228,6071
"1987";228,9688
"1988";228,9789
"1989";229,0833
"1990";229,8694
"1991";230,0343
"1992";230,1151
"1993";230,1578
"1994";230,2577
"1995";230,5763
"1996";230,682
"1997";230,8908
"1998";231,0667
"1999";231,17
"2000";231,3951
"2001";231,483
"2002";231,5454
"2003";231,7332
"2004";232,1357
"2005";232,1566
"2006";232,161
"2007";232,2789
"2008";232,2961
"2009";232,2977
"2010";232,3049
"2011";232,3137
"2012";232,3154
"2013";232,3599
"2014";232,4463
"2015";232,5004
"2016";232,7741
"2017";232,9454
"2018";233,3838
"2019";233,4476
"2020";233,8333
"2021";234,0825
"2022";234,2041
"2023";234,2439
"2024";234,2548
"2025";234,3019
"2026";234,3458
"2027";234,3583
"2028";234,4693
"2029";234,4708
"2030";235,2056
"2031";235,2914
"2032";235,3518
"2033";235,8589
"2034";236,113
"2035";236,2667
"2036";236,4073
"2037";237,0981
"2038";237,257
"2039";237,5853
"2040";237,8448
"2041";237,9103
"2042";238,184
"2043";238,2046
"2044";238,3789
"2045";238,392
"2046";238,3949
"2047";238,4401
"2048";238,5163
"2049";238,7833
"2050";238,8097
"2051";239,1414
"2052";239,1701
"2053";239,311
"2054";239,3438
"2055";239,8627
"2056";239,8905
"2057";239,9081
"2058";239,9126
"2059";239,9253
"2060";239,9411
"2061";240,2312
"2062";240,5171
"2063";240,606
"2064";240,6955
"2065";240,7412
"2066";240,7636
"2067";240,8546
"2068";241,0412
"2069";241,0808
"2070";241,5028
"2071";241,5629
"2072";241,7279
"2073";242,078
"2074";242,1011
"2075";242,2008
"2076";242,2349
"2077";242,3765
"2078";242,4784
"2079";242,4907
"2080";242,6404
"2081";242,9881
"2082";243,2375
"2083";243,3673
"2084";243,424
"2085";243,4275
"2086";243,4857
"2087";243,5011
"2088";243,5201
"2089";243,5375
"2090";243,5726
"2091";243,7351
"2092";243,8157
"2093";243,8451
"2094";244,0262
"2095";244,0501
"2096";244,0629
"2097";244,0844
"2098";244,0994
"2099";244,1749
"2100";244,2195
"2101";244,2254
"2102";244,281
"2103";244,3546
"2104";244,8293
"2105";244,8994
"2106";244,9192
"2107";245,3372
"2108";245,4838
"2109";245,5443
"2110";245,6453
"2111";245,7565
"2112";245,7677
"2113";245,9759
"2114";246,0056
"2115";246,0978
"2116";246,3019
"2117";246,4734
"2118";246,5564
"2119";246,574
"2120";246,624
"2121";246,6309
"2122";246,6843
"2123";246,7402
"2124";247,3364
"2125";247,3527
"2126";247,5037
"2127";247,6847
"2128";247,9347
"2129";247,949
"2130";248,0938
"2131";248,1463
"2132";248,1536
"2133";248,1785
"2134";248,4365
"2135";248,7226
"2136";249,1197
"2137";249,5013
"2138";249,5518
"2139";249,5592
"2140";249,6449
"2141";249,648
"2142";249,7346
"2143";249,8465
"2144";249,9956
"2145";250,2908
"2146";250,3987
"2147";250,5378
"2148";250,5491
"2149";250,57
"2150";250,5744
"2151";250,5777
"2152";251,5077
"2153";251,5803
"2154";251,5962
"2155";251,6191
"2156";251,8738
"2157";251,8765
"2158";251,8818
"2159";251,9001
"2160";251,9307
"2161";251,9357
"2162";251,9374
"2163";252,0202
"2164";252,0574
"2165";252,2925
"2166";252,3156
"2167";252,3251
"2168";252,3292
"2169";252,4818
"2170";252,5095
"2171";253,1416
"2172";253,2315
"2173";253,2451
"2174";253,3086
"2175";253,3847
"2176";253,5395
"2177";254,0251
"2178";254,057
"2179";254,1548
"2180";254,346
"2181";254,3638
"2182";254,3781
"2183";254,4271
"2184";254,4366
"2185";254,8434
"2186";255,0016
"2187";255,0146
"2188";255,0802
"2189";255,1081
"2190";255,1375
"2191";255,1779
"2192";255,1963
"2193";255,2788
"2194";255,3285
"2195";255,334
"2196";255,337
"2197";255,4293
"2198";255,4778
"2199";255,4842
"2200";255,5536
"2201";255,5841
"2202";255,6742
"2203";255,7023
"2204";255,7332
"2205";255,8448
"2206";256,0048
"2207";256,0548
"2208";256,1989
"2209";256,3573
"2210";256,4056
"2211";256,5601
"2212";256,6284
"2213";256,6443
"2214";256,6474
"2215";257,0014
"2216";257,1073
"2217";257,3306
"2218";257,36
"2219";257,6441
"2220";257,7389
"2221";257,8615
"2222";257,9333
"2223";258,2365
"2224";258,4684
"2225";258,5525
"2226";258,5961
"2227";258,5984
"2228";258,7941
"2229";258,8074
"2230";258,8315
"2231";258,9551
"2232";259,2568
"2233";259,7092
"2234";260,0796
"2235";260,1037
"2236";260,1625
"2237";260,1747
"2238";260,4742
"2239";260,4932
"2240";260,6152
"2241";260,7712
"2242";260,7848
"2243";260,7956
"2244";260,8052
"2245";260,8088
"2246";260,8278
"2247";260,8437
"2248";260,895
"2249";261,3121
"2250";261,4775
"2251";261,4923
"2252";261,5216
"2253";261,5446
"2254";261,6057
"2255";261,6765
"2256";262,0257
"2257";262,0367
"2258";262,0382
"2259";262,0839
"2260";262,0894
"2261";262,0957
"2262";262,0984
"2263";262,3183
"2264";262,4559
"2265";262,5697
"2266";262,6166
"2267";262,7089
"2268";262,8298
"2269";262,8982
"2270";262,9221
"2271";262,9516
"2272";263,1259
"2273";263,3079
"2274";263,5747
"2275";263,6425
"2276";264,0241
"2277";264,0286
"2278";264,1412
"2279";264,4534
"2280";264,6211
"2281";264,6252
"2282";264,6273
"2283";264,631
"2284";264,7679
"2285";264,8671
"2286";264,873
"2287";264,9693
"2288";265,0185
"2289";265,1787
"2290";265,2552
"2291";265,3107
"2292";265,4773
"2293";265,6164
"2294";265,6699
"2295";265,8396
"2296";266,1328
"2297";266,1795
"2298";266,3009
"2299";266,4154
"2300";266,4303
"2301";266,4328
"2302";266,66
"2303";266,7862
"2304";266,8101
"2305";266,8948
"2306";267,1415
"2307";267,6223
"2308";267,7698
"2309";267,8591
"2310";268,1312
"2311";268,4284
"2312";268,4721
"2313";268,919
"2314";269,0142
"2315";269,1311
"2316";269,138
"2317";269,2197
"2318";269,2691
"2319";269,3751
"2320";269,515
"2321";269,6988
"2322";269,8851
"2323";270,0271
"2324";270,3848
"2325";270,4328
"2326";270,4822
"2327";270,5094
"2328";270,5337
"2329";270,5429
"2330";270,5829
"2331";270,7444
"2332";270,7884
"2333";271,3006
"2334";271,343
"2335";271,4689
"2336";271,5553
"2337";271,6186
"2338";271,6219
"2339";271,6591
"2340";271,855
"2341";271,9839
"2342";272,0647
"2343";272,0738
"2344";272,0783
"2345";272,2033
"2346";272,2928
"2347";272,3782
"2348";272,4007
"2349";273,0259
"2350";273,4115
"2351";273,4758
"2352";273,5102
"2353";273,6515
"2354";273,696
"2355";273,9146
"2356";274,0055
"2357";274,1396
"2358";274,1653
"2359";274,1908
"2360";274,2146
"2361";274,5584
"2362";274,6429
"2363";274,9264
"2364";275,0236
"2365";275,0303
"2366";275,0807
"2367";275,1543
"2368";275,4466
"2369";275,4575
"2370";275,4959
"2371";276,1622
"2372";276,2005
"2373";276,7629
"2374";277,2914
"2375";277,3098
"2376";277,3108
"2377";277,6136
"2378";277,6361
"2379";277,6677
"2380";277,6955
"2381";277,7215
"2382";278,0237
"2383";278,0486
"2384";278,2295
"2385";278,3036
"2386";278,3506
"2387";278,4255
"2388";278,4499
"2389";278,4955
"2390";278,5369
"2391";278,9807
"2392";279,1945
"2393";279,2123
"2394";279,2545
"2395";279,4012
"2396";279,7315
"2397";279,7617
"2398";279,9256
"2399";279,9883
"2400";280,0482
"2401";280,4328
"2402";280,476
"2403";280,6878
"2404";280,8592
"2405";280,8999
"2406";280,9025
"2407";280,9931
"2408";281,0261
"2409";281,1236
"2410";281,3152
"2411";281,4825
"2412";281,6276
"2413";281,738
"2414";281,8614
"2415";281,877
"2416";281,8798
"2417";282,3463
"2418";282,3606
"2419";282,4734
"2420";282,5193
"2421";282,567
"2422";282,576
"2423";282,702
"2424";282,7151
"2425";282,8035
"2426";283,2222
"2427";283,5517
"2428";283,6607
"2429";283,8561
"2430";283,9985
"2431";284,0731
"2432";284,1103
"2433";284,2275
"2434";284,8323
"2435";284,8479
"2436";285,2836
"2437";285,3504
"2438";285,4266
"2439";285,4557
"2440";285,4639
"2441";285,468
"2442";285,7486
"2443";285,7905
"2444";286,1402
"2445";286,1837
"2446";286,2019
"2447";286,2138
"2448";286,2188
"2449";286,2285
"2450";286,2949
"2451";286,3105
"2452";286,6162
"2453";286,8036
"2454";286,8369
"2455";286,8648
"2456";286,8978
"2457";286,9025
"2458";287,3072
"2459";287,4472
"2460";287,4623
"2461";287,7373
"2462";287,8374
"2463";287,9611
"2464";288,0852
"2465";288,1321
"2466";288,1749
"2467";288,328
"2468";288,4066
"2469";288,5214
"2470";288,6685
"2471";289,1734
"2472";289,3519
"2473";289,3668
"2474";289,4601
"2475";289,8656
"2476";290,0838
"2477";290,4232
"2478";290,8424
"2479";290,8795
"2480";291,2701
"2481";291,4151
"2482";291,5235
"2483";291,5942
"2484";291,6197
"2485";291,6364
"2486";291,651
"2487";291,8025
"2488";292,1922
"2489";292,3501
"2490";292,4079
"2491";292,5395
"2492";292,6282
"2493";292,6322
"2494";292,6448
"2495";292,6496
"2496";292,679
"2497";292,6803
"2498";292,7787
"2499";292,8851
"2500";292,9835
"2501";293,0262
"2502";293,0528
"2503";293,902
"2504";293,9352
"2505";293,9867
"2506";294,3548
"2507";294,4706
"2508";294,4914
"2509";294,7776
"2510";295,0259
"2511";295,1315
"2512";295,1882
"2513";295,2078
"2514";295,2858
"2515";295,3904
"2516";295,4197
"2517";295,4405
"2518";295,4419
"2519";295,4729
"2520";295,5581
"2521";295,6418
"2522";295,6433
"2523";296,002
"2524";296,1329
"2525";296,2236
"2526";296,3038
"2527";296,3145
"2528";296,3876
"2529";296,4708
"2530";296,5585
"2531";296,6439
"2532";297,092
"2533";297,1157
"2534";297,1939
"2535";297,2098
"2536";297,2159
"2537";297,2213
"2538";297,4656
"2539";297,5473
"2540";297,6097
"2541";298,2409
"2542";298,3496
"2543";298,8529
"2544";298,9139
"2545";299,5044
"2546";299,5597
"2547";299,7022
"2548";299,7798
"2549";299,8096
"2550";299,9161
"2551";300,1626
"2552";300,3605
"2553";300,6046
"2554";300,6467
"2555";300,6821
"2556";300,714
"2557";300,7464
"2558";300,8612
"2559";300,9569
"2560";301,0853
"2561";301,5723
"2562";301,7778
"2563";301,8367
"2564";301,8578
"2565";301,8603
"2566";301,9213
"2567";301,9235
"2568";301,9339
"2569";301,9429
"2570";301,9733
"2571";301,9829
"2572";302,0358
"2573";302,0723
"2574";302,0967
"2575";302,2321
"2576";302,2372
"2577";302,2571
"2578";302,261
"2579";302,5091
"2580";302,7494
"2581";303,1812
"2582";303,2359
"2583";303,2679
"2584";303,2922
"2585";303,7239
"2586";303,8497
"2587";303,8732
"2588";303,8748
"2589";304,1541
"2590";304,6594
"2591";304,9083
"2592";304,9139
"2593";305,2107
"2594";305,2547
"2595";305,2654
"2596";305,3524
"2597";305,517
"2598";305,5743
"2599";305,6169
"2600";305,9974
"2601";306,1726
"2602";306,389
"2603";306,9865
"2604";307,0397
"2605";307,3975
"2606";307,8922
"2607";307,9755
"2608";307,9897
"2609";308,435
"2610";308,6905
"2611";308,8641
"2612";308,9685
"2613";309,3384
"2614";309,4903
"2615";309,4923
"2616";310,0825
"2617";310,1806
"2618";310,1825
"2619";310,286
"2620";310,2998
"2621";310,3145
"2622";310,3693
"2623";310,4179
"2624";310,4647
"2625";310,4736
"2626";310,4832
"2627";310,6718
"2628";310,6733
"2629";310,6892
"2630";310,7801
"2631";310,9635
"2632";311,0184
"2633";311,0361
"2634";311,103
"2635";311,1296
"2636";311,4379
"2637";311,4806
"2638";311,5282
"2639";311,5667
"2640";311,5693
"2641";311,7324
"2642";311,9142
"2643";311,9634
"2644";311,9882
"2645";312,0185
"2646";312,0661
"2647";312,1164
"2648";312,1177
"2649";312,276
"2650";312,28
"2651";312,2902
"2652";312,397
"2653";312,5514
"2654";312,5907
"2655";312,613
"2656";312,7091
"2657";312,7175
"2658";312,7405
"2659";312,9703
"2660";313,3251
"2661";313,497
"2662";313,7799
"2663";313,7945
"2664";313,8601
"2665";313,9232
"2666";314,5502
"2667";314,646
"2668";314,7237
"2669";314,7784
"2670";314,8406
"2671";314,8675
"2672";314,8739
"2673";314,9881
"2674";315,3102
"2675";315,3208
"2676";315,5015
"2677";315,5808
"2678";315,6912
"2679";315,7166
"2680";315,7972
"2681";315,8021
"2682";315,8118
"2683";315,9149
"2684";316,1647
"2685";316,4461
"2686";316,5187
"2687";316,5309
"2688";316,614
"2689";317,0993
"2690";317,1819
"2691";317,2278
"2692";317,2847
"2693";317,517
"2694";317,5646
"2695";317,6364
"2696";317,727
"2697";317,9699
"2698";318,1155
"2699";318,5653
"2700";318,6293
"2701";318,8327
"2702";318,928
"2703";318,9599
"2704";319,0459
"2705";319,0602
"2706";319,2031
"2707";319,3556
"2708";319,3912
"2709";319,4162
"2710";319,5627
"2711";319,6489
"2712";319,7091
"2713";319,8188
"2714";320,0209
"2715";320,4504
"2716";320,4582
"2717";320,4699
"2718";320,4926
"2719";320,5216
"2720";320,6236
"2721";320,7025
"2722";321,1016
"2723";321,2101
"2724";321,5694
"2725";322,2787
"2726";322,6417
"2727";322,7924
"2728";322,8
"2729";322,9249
"2730";322,9818
"2731";323,0794
"2732";323,1701
"2733";323,1898
"2734";323,225
"2735";323,2517
"2736";323,2625
"2737";323,286
"2738";323,3687
"2739";323,3818
"2740";323,3933
"2741";323,4744
"2742";323,5827
"2743";323,7771
"2744";324,0043
"2745";324,1128
"2746";324,1657
"2747";324,2088
"2748";324,5905
"2749";324,5977
"2750";324,6401
"2751";324,7483
"2752";324,8282
"2753";324,8678
"2754";324,9477
"2755";325,7438
"2756";325,8456
"2757";325,9021
"2758";325,9183
"2759";325,9219
"2760";326,0186
"2761";326,0361
"2762";326,7785
"2763";326,8698
"2764";326,9192
"2765";327,1252
"2766";327,6028
"2767";327,8495
"2768";328,0191
"2769";328,0651
"2770";328,1742
"2771";328,2217
"2772";328,2764
"2773";328,6288
"2774";328,6637
"2775";328,6689
"2776";328,7215
"2777";328,7561
"2778";328,7687
"2779";328,9836
"2780";329,1374
"2781";329,1473
"2782";329,1604
"2783";329,2059
"2784";329,236
"2785";329,2476
"2786";329,2618
"2787";329,5098
"2788";329,7543
"2789";329,8072
"2790";330,0084
"2791";330,055
"2792";330,0675
"2793";330,195
"2794";330,5569
"2795";330,7065
"2796";330,8131
"2797";331,1717
"2798";331,2171
"2799";331,2646
"2800";331,2738
"2801";331,5158
"2802";331,6183
"2803";331,6329
"2804";331,7279
"2805";331,7536
"2806";331,7853
"2807";331,8194
"2808";331,8511
"2809";331,8826
"2810";331,9056
"2811";331,946
"2812";331,9518
"2813";332,4788
"2814";332,5232
"2815";332,6909
"2816";332,7461
"2817";332,7572
"2818";333,3967
"2819";333,4863
"2820";333,5138
"2821";333,5896
"2822";333,7946
"2823";333,8846
"2824";334,227
"2825";334,4301
"2826";334,4768
"2827";334,7484
"2828";334,7823
"2829";334,8997
"2830";334,9143
"2831";335,4353
"2832";335,5099
"2833";335,5387
"2834";335,6144
"2835";335,7239
"2836";335,7646
"2837";335,9395
"2838";336,075
"2839";336,1543
"2840";336,1722
"2841";336,2017
"2842";336,2271
"2843";336,2964
"2844";336,3842
"2845";336,3941
"2846";336,421
"2847";336,4574
"2848";336,8716
"2849";336,9891
"2850";337,0056
"2851";337,0443
"2852";337,0567
"2853";337,0608
"2854";337,1099
"2855";337,124
"2856";337,1897
"2857";337,2158
"2858";337,2815
"2859";337,3228
"2860";337,8514
"2861";338,1468
"2862";338,3476
"2863";338,5907
"2864";338,6144
"2865";338,6498
"2866";338,74
"2867";338,9878
"2868";339,0686
"2869";339,0895
"2870";339,1283
"2871";339,473
"2872";339,5553
"2873";339,6191
"2874";339,7402
"2875";339,7584
"2876";339,7834
"2877";339,8246
"2878";339,8978
"2879";340,1647
"2880";340,1725
"2881";340,2398
"2882";340,2434
"2883";340,2775
"2884";340,4901
"2885";340,5351
"2886";340,5508
"2887";340,6526
"2888";340,6858
"2889";341,0592
"2890";341,1279
"2891";341,1324
"2892";341,2758
"2893";341,861
"2894";342,0919
"2895";342,1282
"2896";342,3427
"2897";342,3591
"2898";342,3665
"2899";342,5056
"2900";342,5174
"2901";342,5547
"2902";342,7349
"2903";342,8763
"2904";342,9608
"2905";342,9641
"2906";343,1393
"2907";343,7046
"2908";343,7863
"2909";343,9631
"2910";344,0707
"2911";344,1423
"2912";344,1915
"2913";344,1927
"2914";344,2856
"2915";344,7549
"2916";344,7917
"2917";344,8975
"2918";344,9806
"2919";344,9873
"2920";345,2155
"2921";345,2249
"2922";345,2314
"2923";345,2464
"2924";345,2592
"2925";345,3316
"2926";345,3423
"2927";345,4044
"2928";345,4944
"2929";345,7909
"2930";346,2058
"2931";346,348
"2932";346,4243
"2933";346,5539
"2934";346,8855
"2935";346,887
"2936";346,9384
"2937";346,957
"2938";347,0351
"2939";347,0881
"2940";347,4898
"2941";347,7026
"2942";347,7512
"2943";347,8138
"2944";347,8234
"2945";348,0505
"2946";348,0836
"2947";348,1054
"2948";348,4144
"2949";348,4816
"2950";348,618
"2951";348,6547
"2952";348,6989
"2953";348,7528
"2954";348,7735
"2955";349,2708
"2956";349,4408
"2957";349,811
"2958";350,0176
"2959";350,0514
"2960";350,0551
"2961";350,0768
"2962";350,0911
"2963";350,0989
"2964";350,1403
"2965";350,1458
"2966";350,155
"2967";350,1759
"2968";350,4307
"2969";350,4326
"2970";350,4615
"2971";350,4752
"2972";350,8356
"2973";350,9237
"2974";351,0297
"2975";351,2589
"2976";351,3282
"2977";351,4849
"2978";351,5189
"2979";351,5299
"2980";351,5381
"2981";351,548
"2982";351,5569
"2983";351,5597
"2984";351,5783
"2985";351,6698
"2986";351,6966
"2987";351,7033
"2988";351,8004
"2989";351,9188
"2990";352,0784
"2991";352,2157
"2992";352,2497
"2993";352,421
"2994";352,5034
"2995";352,8678
"2996";352,8847
"2997";352,9013
"2998";353,362
"2999";353,3786
"3000";353,3867
"3001";353,5127
"3002";353,6912
"3003";353,8216
"3004";353,8631
"3005";353,8791
"3006";354,1173
"3007";354,1749
"3008";354,2166
"3009";354,234
"3010";354,6923
"3011";354,7679
"3012";354,8187
"3013";354,9104
"3014";354,9331
"3015";355,2185
"3016";355,2315
"3017";355,292
"3018";355,3935
"3019";355,4717
"3020";355,5149
"3021";355,9437
"3022";355,9595
"3023";356,075
"3024";356,6305
"3025";356,7274
"3026";356,7777
"3027";356,7907
"3028";356,911
"3029";356,935
"3030";356,953
"3031";357,0063
"3032";357,0303
"3033";357,0903
"3034";357,0929
"3035";357,1342
"3036";357,1801
"3037";357,6307
"3038";357,8094
"3039";358,0664
"3040";358,1659
"3041";358,4229
"3042";358,4537
"3043";358,4775
"3044";358,603
"3045";358,6904
"3046";358,7065
"3047";358,9291
"3048";358,9587
"3049";358,9698
"3050";359,011
"3051";359,0441
"3052";359,2908
"3053";359,4901
"3054";359,626
"3055";360,0226
"3056";360,0733
"3057";360,099
"3058";360,139
"3059";360,2398
"3060";360,2429
"3061";360,264
"3062";360,2922
"3063";360,3102
"3064";360,3503
"3065";360,392
"3066";360,7597
"3067";360,8625
"3068";361,0028
"3069";361,1287
"3070";361,1911
"3071";361,2007
"3072";361,3317
"3073";361,5534
"3074";361,5586
"3075";362,1238
"3076";362,1425
"3077";362,1745
"3078";362,2017
"3079";362,258
"3080";362,3427
"3081";362,4063
"3082";362,4249
"3083";362,4664
"3084";362,5066
"3085";362,5171
"3086";362,5421
"3087";362,5636
"3088";362,5682
"3089";362,5863
"3090";362,6445
"3091";362,6485
"3092";362,7499
"3093";363,1502
"3094";363,2145
"3095";363,2662
"3096";363,3134
"3097";363,644
"3098";363,8193
"3099";363,8809
"3100";363,9013
"3101";363,9219
"3102";364,03
"3103";364,0384
"3104";364,2941
"3105";364,804
"3106";364,8439
"3107";364,904
"3108";365,4723
"3109";365,9191
"3110";365,9401
"3111";366,1157
"3112";366,2757
"3113";366,5538
"3114";366,622
"3115";366,6787
"3116";366,689
"3117";366,6933
"3118";366,8
"3119";366,8184
"3120";366,8465
"3121";366,8991
"3122";367,1511
"3123";367,281
"3124";367,3473
"3125";367,362
"3126";367,607
"3127";367,7687
"3128";367,7901
"3129";367,8608
"3130";368,0876
"3131";368,1238
"3132";368,1791
"3133";368,7718
"3134";368,7889
"3135";368,9258
"3136";369,1942
"3137";369,562
"3138";370,3739
"3139";370,4989
"3140";370,5345
"3141";370,5375
"3142";370,5563
"3143";370,6196
"3144";370,6432
"3145";370,6713
"3146";370,6775
"3147";370,6829
"3148";370,6859
"3149";370,8299
"3150";371,299
"3151";371,3435
"3152";371,5348
"3153";371,5771
"3154";371,6087
"3155";371,6603
"3156";371,664
"3157";371,6667
"3158";371,7751
"3159";371,79
"3160";371,8639
"3161";372,0362
"3162";372,2637
"3163";372,4873
"3164";372,6372
"3165";372,7798
"3166";372,8315
"3167";373,1882
"3168";373,2722
"3169";373,3545
"3170";373,3668
"3171";373,4378
"3172";373,6611
"3173";373,6885
"3174";373,738
"3175";373,8322
"3176";373,8416
"3177";373,8782
"3178";373,9185
"3179";373,9331
"3180";373,9412
"3181";373,9437
"3182";373,9451
"3183";374,3487
"3184";374,4054
"3185";374,8965
"3186";375,1389
"3187";375,3847
"3188";375,5544
"3189";375,9296
"3190";375,9601
"3191";375,9714
"3192";376,0068
"3193";376,1487
"3194";376,2091
"3195";376,4499
"3196";376,5215
"3197";376,5475
"3198";376,5539
"3199";376,558
"3200";376,6114
"3201";376,6227
"3202";376,6237
"3203";376,7433
"3204";376,7661
"3205";376,8823
"3206";377,1695
"3207";377,1847
"3208";377,19
"3209";377,2232
"3210";377,3296
"3211";377,3476
"3212";377,4023
"3213";377,4311
"3214";377,4853
"3215";377,5149
"3216";377,518
"3217";377,5544
"3218";377,5707
"3219";377,6125
"3220";377,6601
"3221";377,6865
"3222";377,7459
"3223";377,823
"3224";377,8256
"3225";377,9463
"3226";377,9539
"3227";378,5481
"3228";378,6114
"3229";378,6266
"3230";378,6367
"3231";378,6645
"3232";378,6692
"3233";378,6836
"3234";378,6879
"3235";378,8715
"3236";378,9873
"3237";379,0447
"3238";379,0481
"3239";379,1061
"3240";379,1753
"3241";379,1799
"3242";379,1952
"3243";379,2063
"3244";379,4728
"3245";379,6182
"3246";379,6566
"3247";380,0787
"3248";380,4155
"3249";380,8138
"3250";380,9494
"3251";381,009
"3252";381,2818
"3253";381,4876
"3254";381,9906
"3255";382,0103
"3256";382,2814
"3257";382,368
